frequency,monetary,recency,customer_tenure,avg_order_value,std_order_value,max_order_value,min_order_value,cv_order_value,avg_days_between_txns,recent_spend_90d,historical_spend_rest,purchase_rate,months_with_purchase,spend_trend,y_true,y_pred_best,predicted_clv,segment,segment_label,segment_emoji
1.0,36.86,68.0,68.0,36.86,0.0,36.86,36.86,0.0,365.0,36.86,0.0,1.0,1.0,5.0,0.0,2.821430116430188,2.821430116430188,LOW,Low Value,🌱
15.0,5719.59,21.0,328.0,381.306,189.10989755770512,824.1,93.76,0.4959531126121937,21.928571428571427,2074.1800000000003,3645.41,0.0488599348534201,9.0,-0.563902739332243,885.78,1356.0183574942575,1356.0183574942575,HIGH,High Value,💎
5.0,2454.28,68.0,325.0,490.8560000000001,779.9155170465581,1871.7,70.03,1.588888629346607,64.25,70.03,2384.25,0.0194552529182879,4.0,-3.527702306718105,0.0,37.337417803744295,37.337417803744295,MEDIUM,Medium Value,⭐
7.0,644.57,102.0,343.0,92.08142857142856,53.32979605829229,187.61,30.4,0.5791590865352809,40.16666666666666,0.0,644.57,0.0290456431535269,5.0,-5.0,157.32,16.128513058171823,16.128513058171823,MEDIUM,Medium Value,⭐
11.0,840.23,40.0,322.0,76.38454545454546,48.8810904877615,188.77,29.81,0.6399342981866589,28.2,267.76,572.47,0.0390070921985815,7.0,-0.7598672875396745,105.7,152.71791801224126,152.71791801224126,MEDIUM,Medium Value,⭐
4.0,1694.9399999999998,10.0,65.0,423.735,433.3958041252053,1068.59,131.53,1.0227991648676775,18.33333333333333,1694.9399999999998,0.0,0.0727272727272727,3.0,5.0,595.4399999999999,230.8231084947085,230.8231084947085,HIGH,High Value,💎
10.0,4723.58,235.0,359.0,472.358,282.83847698328145,940.01,130.35,0.598779902072753,13.77777777777778,0.0,4723.58,0.0806451612903225,4.0,-5.0,0.0,8.665106431852562,8.665106431852562,MEDIUM,Medium Value,⭐
4.0,252.09,72.0,253.0,63.0225,35.77601279721745,109.92,28.33,0.5676704795464708,60.333333333333336,109.92,142.17,0.0220994475138121,4.0,-0.2572686324974746,0.0,16.698086011678104,16.698086011678104,MEDIUM,Medium Value,⭐
3.0,76.88,78.0,184.0,25.626666666666665,17.826554163195233,46.19,14.54,0.6956251624555893,53.0,16.15,60.73,0.0283018867924528,3.0,-1.324472308843902,0.0,4.044895388828978,4.044895388828978,LOW,Low Value,🌱
20.0,3142.98,4.0,364.0,157.149,133.31270480380056,615.35,37.17,0.8483204144079858,18.94736842105263,507.88,2635.1,0.0555555555555555,9.0,-1.6464296222429586,2297.17,318.28370218053084,318.28370218053084,HIGH,High Value,💎
4.0,160.1,42.0,298.0,40.025,18.236829951136425,65.57,23.15,0.4556359762932274,85.33333333333333,97.88,62.22,0.015625,2.0,0.4530598917711177,31.77,5.2100798405468645,5.2100798405468645,MEDIUM,Medium Value,⭐
3.0,241.64,10.0,250.0,80.54666666666667,30.195275016686526,107.49,47.91,0.3748792627464806,120.0,193.73,47.91,0.0125,3.0,1.3971254757622715,0.0,42.76913535974783,42.76913535974783,MEDIUM,Medium Value,⭐
1.0,67.94,331.0,331.0,67.94,0.0,67.94,67.94,0.0,365.0,0.0,67.94,1.0,1.0,-5.0,0.0,0.3296302848166705,0.3296302848166705,LOW,Low Value,🌱
5.0,491.68,7.0,176.0,98.336,56.54306438459097,165.15,20.5,0.5749986208976465,42.25,402.36,89.32,0.029585798816568,3.0,1.505113072989427,43.95,51.51819121168624,51.51819121168624,MEDIUM,Medium Value,⭐
2.0,89.88,21.0,61.0,44.94,24.706310934657967,62.41,27.47,0.5497621480787265,40.0,89.88,0.0,0.05,2.0,5.0,90.79,4.868722988422848,4.868722988422848,MEDIUM,Medium Value,⭐
5.0,183.75,237.0,340.0,36.75,17.219179713331297,54.86,11.15,0.4685491078457495,25.75,0.0,183.75,0.0485436893203883,3.0,-5.0,0.0,1.5002784855301838,1.5002784855301838,LOW,Low Value,🌱
3.0,336.64,52.0,58.0,112.21333333333332,88.5305723088546,194.41,18.48,0.7889487788930722,3.0,336.64,0.0,0.5,1.0,5.0,0.0,11.175118543500025,11.175118543500025,MEDIUM,Medium Value,⭐
2.0,123.89,94.0,185.0,61.945,57.070588309566254,102.3,21.59,0.921310651538724,91.0,0.0,123.89,0.0219780219780219,2.0,-5.0,103.95,1.466503913636908,1.466503913636908,LOW,Low Value,🌱
2.0,88.08,94.0,275.0,44.04,15.033090168026003,54.67,33.41,0.3413508212539964,181.0,0.0,88.08,0.011049723756906,2.0,-5.0,265.66,2.37518012065554,2.37518012065554,LOW,Low Value,🌱
2.0,111.92,271.0,284.0,55.96,1.2020815280171329,56.81,55.11,0.0214810852040231,13.0,0.0,111.92,0.1538461538461538,2.0,-5.0,0.0,0.5320362073924483,0.5320362073924483,LOW,Low Value,🌱
1.0,37.74,303.0,303.0,37.74,0.0,37.74,37.74,0.0,365.0,0.0,37.74,1.0,1.0,-5.0,0.0,0.2386615151487847,0.2386615151487847,LOW,Low Value,🌱
5.0,805.47,114.0,343.0,161.094,171.43413087830555,461.26,37.67,1.0641869397886052,57.25,0.0,805.47,0.0218340611353711,5.0,-5.0,187.61,13.367591689216637,13.367591689216637,MEDIUM,Medium Value,⭐
1.0,31.8,306.0,306.0,31.8,0.0,31.8,31.8,0.0,365.0,0.0,31.8,1.0,1.0,-5.0,0.0,0.2181636422788424,0.2181636422788424,LOW,Low Value,🌱
8.0,1860.64,27.0,118.0,232.58,284.2682328365236,896.02,53.79,1.2222385107770384,13.0,1739.12,121.52,0.0879120879120879,4.0,2.6610480048004588,918.52,213.0826631050592,213.0826631050592,MEDIUM,Medium Value,⭐
18.0,6311.86,32.0,338.0,350.6588888888889,771.3198630452249,3413.1,42.95,2.199630146234873,18.0,658.37,5653.49,0.0588235294117647,9.0,-2.1502599072195734,2408.09,1107.53538953998,1107.53538953998,HIGH,High Value,💎
16.0,3812.8,38.0,183.0,238.3,106.38223059640492,448.58,65.67,0.4464214460612878,9.666666666666666,1496.19,2316.61,0.1103448275862069,5.0,-0.4371827966434454,924.94,770.6837425277971,770.6837425277971,HIGH,High Value,💎
5.0,536.35,47.0,290.0,107.27,50.78484813406455,175.85,51.89,0.4734301121848098,60.75,102.49,433.86,0.0205761316872428,4.0,-1.4429492164578976,249.04,24.249762757505856,24.249762757505856,MEDIUM,Medium Value,⭐
7.0,2409.58,30.0,184.0,344.2257142857143,193.62289369262297,653.21,109.9,0.5624881746397135,25.666666666666668,1248.22,1161.36,0.0454545454545454,4.0,0.0721267443730539,596.34,439.68285747726674,439.68285747726674,HIGH,High Value,💎
4.0,482.63,37.0,297.0,120.6575,115.82792851898888,292.08,37.43,0.9599728862191648,86.66666666666667,37.43,445.2,0.0153846153846153,3.0,-2.4760266274833644,38.82,15.983541051675276,15.983541051675276,MEDIUM,Medium Value,⭐
15.0,7281.35,65.0,353.0,485.42333333333335,578.240504531594,1997.6,116.57,1.1912087137651546,20.571428571428573,1997.6,5283.75,0.0520833333333333,9.0,-0.9726893015743447,2399.56,833.7562324417938,833.7562324417938,HIGH,High Value,💎
19.0,11168.85,11.0,288.0,587.8342105263158,273.59532101497376,1102.03,51.89,0.4654293950840508,15.38888888888889,2940.05,8228.8,0.0685920577617328,10.0,-1.029213389424,3669.77,2078.041376515627,2078.041376515627,HIGH,High Value,💎
3.0,1619.7,4.0,83.0,539.9,198.60681282372968,761.75,378.66,0.3678585160654374,39.5,1619.7,0.0,0.0379746835443038,2.0,5.0,1583.79,256.1606471702262,256.1606471702262,HIGH,High Value,💎
1.0,47.76,340.0,340.0,47.76,0.0,47.76,47.76,0.0,365.0,0.0,47.76,1.0,1.0,-5.0,0.0,0.2727313495723149,0.2727313495723149,LOW,Low Value,🌱
4.0,493.61,165.0,290.0,123.4025,71.28069368115511,227.51,65.82,0.5776276305678987,41.66666666666666,0.0,493.61,0.032,3.0,-5.0,0.0,9.747404103643827,9.747404103643827,MEDIUM,Medium Value,⭐
1.0,278.7,138.0,138.0,278.7,0.0,278.7,278.7,0.0,365.0,0.0,278.7,1.0,1.0,-5.0,0.0,3.9880177309740983,3.9880177309740983,LOW,Low Value,🌱
3.0,71.30000000000001,253.0,345.0,23.76666666666667,14.251316898214474,39.52,11.77,0.5996346520987856,46.0,0.0,71.30000000000001,0.0326086956521739,2.0,-5.0,0.0,0.430530691580521,0.430530691580521,LOW,Low Value,🌱
1.0,61.57,320.0,320.0,61.57,0.0,61.57,61.57,0.0,365.0,0.0,61.57,1.0,1.0,-5.0,0.0,0.3296302848166705,0.3296302848166705,LOW,Low Value,🌱
1.0,194.17,323.0,323.0,194.17,0.0,194.17,194.17,0.0,365.0,0.0,194.17,1.0,1.0,-5.0,0.0,0.8175125054347523,0.8175125054347523,LOW,Low Value,🌱
1.0,17.88,304.0,304.0,17.88,0.0,17.88,17.88,0.0,365.0,0.0,17.88,1.0,1.0,-5.0,0.0,0.1901701130002462,0.1901701130002462,LOW,Low Value,🌱
1.0,16.03,263.0,263.0,16.03,0.0,16.03,16.03,0.0,365.0,0.0,16.03,1.0,1.0,-5.0,0.0,0.1963051163992341,0.1963051163992341,LOW,Low Value,🌱
1.0,18.48,261.0,261.0,18.48,0.0,18.48,18.48,0.0,365.0,0.0,18.48,1.0,1.0,-5.0,0.0,0.2210976777734579,0.2210976777734579,LOW,Low Value,🌱
3.0,181.12,221.0,309.0,60.373333333333335,21.600086419580204,84.32,42.36,0.3577752830098311,44.0,0.0,181.12,0.034090909090909,3.0,-5.0,0.0,1.893559936441572,1.893559936441572,LOW,Low Value,🌱
8.0,825.3199999999999,21.0,279.0,103.165,127.23739466053208,413.89,27.76,1.233338774395697,36.85714285714285,165.4,659.92,0.0310077519379844,7.0,-1.383747302365992,91.96,144.1534332817968,144.1534332817968,MEDIUM,Medium Value,⭐
2.0,80.87,238.0,264.0,40.435,4.518412331782039,43.63,37.24,0.1117450805436389,26.0,0.0,80.87,0.0769230769230769,2.0,-5.0,0.0,0.4948169338680355,0.4948169338680355,LOW,Low Value,🌱
8.0,605.6999999999999,5.0,302.0,75.71249999999999,53.707311220833134,174.45,23.32,0.7093585764679959,42.42857142857143,133.1,472.6,0.0269360269360269,5.0,-1.2671432421840128,158.26000000000002,163.23651805141597,163.23651805141597,MEDIUM,Medium Value,⭐
8.0,365.08,22.0,297.0,45.635,26.29990005412839,96.58,21.5,0.5763098510820289,39.285714285714285,147.89,217.19,0.029090909090909,6.0,-0.3843016347989552,12.42,49.01605159506248,49.01605159506248,MEDIUM,Medium Value,⭐
5.0,778.71,39.0,97.0,155.74200000000002,111.29480455079651,310.0,57.85,0.7146100894479107,14.5,468.71,310.0,0.0862068965517241,3.0,0.413410850542868,0.0,39.96047953102679,39.96047953102679,MEDIUM,Medium Value,⭐
15.0,6891.29,19.0,335.0,459.4193333333333,403.99014553870126,1671.69,132.41,0.8793494662219292,22.571428571428573,2056.03,4835.26,0.0474683544303797,9.0,-0.8551576835337831,2712.83,1216.2289877186324,1216.2289877186324,HIGH,High Value,💎
3.0,512.55,8.0,27.0,170.85,169.1891542032172,364.6,52.28,0.9902789242213472,9.5,512.55,0.0,0.1578947368421052,1.0,5.0,510.1,52.46410185841636,52.46410185841636,MEDIUM,Medium Value,⭐
4.0,8634.69,9.0,58.0,1182.4635001025667,1390.7057753139832,3426.854999469784,661.67,0.6442412062570784,16.333333333333332,8634.69,0.0,0.0816326530612244,2.0,5.0,5422.700369809706,270.8061723700249,270.8061723700249,HIGH,High Value,💎
1.0,48.46,136.0,136.0,48.46,0.0,48.46,48.46,0.0,365.0,0.0,48.46,1.0,1.0,-5.0,136.54999999999998,1.741421217287897,1.741421217287897,LOW,Low Value,🌱
1.0,14.16,336.0,336.0,14.16,0.0,14.16,14.16,0.0,365.0,0.0,14.16,1.0,1.0,-5.0,0.0,0.1393073737994655,0.1393073737994655,LOW,Low Value,🌱
2.0,143.24,168.0,245.0,71.62,41.69101581875884,101.1,42.14,0.5821141555258146,77.0,0.0,143.24,0.0259740259740259,2.0,-5.0,0.0,1.8598048559150928,1.8598048559150928,LOW,Low Value,🌱
16.0,10805.5,9.0,263.0,675.34375,411.8851932577815,1667.55,222.33,0.6098896943338581,16.933333333333334,2321.25,8484.25,0.0629921259842519,8.0,-1.2961053568791177,2617.38,1760.619798620348,1760.619798620348,HIGH,High Value,💎
3.0,397.16,86.0,242.0,132.38666666666666,90.79581616645856,225.04,43.57,0.6858380715564902,78.0,128.55,268.61,0.0192307692307692,3.0,-0.7369385235847471,0.0,24.00494731482424,24.00494731482424,MEDIUM,Medium Value,⭐
